"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs10a2q01","cs10a2q02","item_others","cs10a2q03","cs10a2q03_a","other_unit","cs10a2q04","cs10a2q05"
"030507088801204","03050701204",3,5,7,8,88,12,4,"Charcoal",30,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Chat/Kat",24,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Cheese",200,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Chemical fertilizer",33,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Chick pea",8,,"Kilogram",1,,1,10
"030507088801204","03050701204",3,5,7,8,88,12,4,"Cigarettes",37,,"Pices",10,,1,1
"030507088801204","03050701204",3,5,7,8,88,12,4,"Coffee",23,,"Gram",2,,280,20
"030507088801204","03050701204",3,5,7,8,88,12,4,"Eggs",20,,"Pices",10,,1,2
"030507088801204","03050701204",3,5,7,8,88,12,4,"Field pea",9,,"Kilogram",1,,1,14.5
"030507088801204","03050701204",3,5,7,8,88,12,4,"Firewood",31,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Godere",173,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Green chili pepper (",141,,"Gram",2,,230,5
"030507088801204","03050701204",3,5,7,8,88,12,4,"Greens (kale, cabbag",143,,"Other(Specify)",99,,1,5
"030507088801204","03050701204",3,5,7,8,88,12,4,"Haricot beans",11,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Herbicides/Fungicide",35,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Horsebeans",7,,"Kilogram",1,,1,14.65
"030507088801204","03050701204",3,5,7,8,88,12,4,"Kerosene",32,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Kocho",17,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Laundry soap",250,,"Pices",10,,1,7
"030507088801204","03050701204",3,5,7,8,88,12,4,"Lentils",10,,"Kilogram",1,,1,30
"030507088801204","03050701204",3,5,7,8,88,12,4,"Linseed",13,,"Gram",2,,320,9
"030507088801204","03050701204",3,5,7,8,88,12,4,"Maize",4,,"Kilogram",1,,100,540
"030507088801204","03050701204",3,5,7,8,88,12,4,"Matches",27,,"Pices",10,,1,1
"030507088801204","03050701204",3,5,7,8,88,12,4,"Milk",19,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Millet",6,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Mofer and Kember",40,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Mosquito net",36,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Niger seed",12,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Oils (processed)",202,,"Littere",4,,1,45
"030507088801204","03050701204",3,5,7,8,88,12,4,"Onion",14,,"Kilogram",1,,1,8
"030507088801204","03050701204",3,5,7,8,88,12,4,"Orange",151,,"Gram",2,,80,1
"030507088801204","03050701204",3,5,7,8,88,12,4,"Other cereals(Specif",60,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Other fruit (SPECIFY",152,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Other pulse or nut(S",111,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Other seed (SPECIFY)",131,,"Gram",2,,340,6
"030507088801204","03050701204",3,5,7,8,88,12,4,"Other tuber or stem",174,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Other vegetable (SPE",145,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Peanut",110,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Pesticides/Insectici",34,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Pick Axe (Geso)",43,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Plough (Modern)",45,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Plough (Traditional)",44,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Potato",16,,"Gram",2,,1110,15
"030507088801204","03050701204",3,5,7,8,88,12,4,"Red pepper (berbere)",142,,"Kilogram",1,,1,70
"030507088801204","03050701204",3,5,7,8,88,12,4,"Salt",22,,"Gram",2,,500,2.5
"030507088801204","03050701204",3,5,7,8,88,12,4,"Sickle (Machid)",41,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Soft drink",204,,"Mili littere",5,,300,10
"030507088801204","03050701204",3,5,7,8,88,12,4,"Sorghum",5,,"Kilogram",1,,100,571
"030507088801204","03050701204",3,5,7,8,88,12,4,"Sugar",21,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Sweet potato",170,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Tea",203,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Teff",1,,"Kilogram",1,,100,1750
"030507088801204","03050701204",3,5,7,8,88,12,4,"Tomato",144,,"Kilogram",1,,1,7
"030507088801204","03050701204",3,5,7,8,88,12,4,"Transport on local b",39,,,,,,
"030507088801204","03050701204",3,5,7,8,88,12,4,"Transport on local b",29,,"Pices",10,,1,3.5
"030507088801204","03050701204",3,5,7,8,88,12,4,"Wheat",2,,"Kilogram",1,,100,882
"030508010100106","03050800106",3,5,8,1,1,1,6,,60,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,202,,,4,,1,23
"030508010100106","03050800106",3,5,8,1,1,1,6,,144,,,1,,1,6
"030508010100106","03050800106",3,5,8,1,1,1,6,,110,,,,,1,50
"030508010100106","03050800106",3,5,8,1,1,1,6,,200,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,26,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,31,,,99,"shekem",1,60
"030508010100106","03050800106",3,5,8,1,1,1,6,,143,,,1,,1,5
"030508010100106","03050800106",3,5,8,1,1,1,6,,111,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,27,,,10,,1,0.75
"030508010100106","03050800106",3,5,8,1,1,1,6,,44,,,10,,1,200
"030508010100106","03050800106",3,5,8,1,1,1,6,,3,,,,,1,10
"030508010100106","03050800106",3,5,8,1,1,1,6,,19,,,4,,1,15
"030508010100106","03050800106",3,5,8,1,1,1,6,,151,,,1,,1,15
"030508010100106","03050800106",3,5,8,1,1,1,6,,205,,,5,,300,12
"030508010100106","03050800106",3,5,8,1,1,1,6,,22,,,1,,1,5
"030508010100106","03050800106",3,5,8,1,1,1,6,,8,,,,,1,16
"030508010100106","03050800106",3,5,8,1,1,1,6,,141,,,1,,1,12
"030508010100106","03050800106",3,5,8,1,1,1,6,,29,,,10,,1,2
"030508010100106","03050800106",3,5,8,1,1,1,6,,43,,,10,,1,90
"030508010100106","03050800106",3,5,8,1,1,1,6,,204,,,5,,300,8
"030508010100106","03050800106",3,5,8,1,1,1,6,,6,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,42,,,10,,1,75
"030508010100106","03050800106",3,5,8,1,1,1,6,,38,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,201,,,1,,1,160
"030508010100106","03050800106",3,5,8,1,1,1,6,,131,"gomenzer",,,,1,26
"030508010100106","03050800106",3,5,8,1,1,1,6,,17,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,174,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,40,,,10,,1,150
"030508010100106","03050800106",3,5,8,1,1,1,6,,32,,,4,,1,18
"030508010100106","03050800106",3,5,8,1,1,1,6,,41,,,10,,1,50
"030508010100106","03050800106",3,5,8,1,1,1,6,,21,,,1,,1,18.7
"030508010100106","03050800106",3,5,8,1,1,1,6,,20,,,10,,1,3
"030508010100106","03050800106",3,5,8,1,1,1,6,,36,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,28,,,10,,2,14
"030508010100106","03050800106",3,5,8,1,1,1,6,,37,,,7,,1,12
"030508010100106","03050800106",3,5,8,1,1,1,6,,173,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,260,,,10,,1,8
"030508010100106","03050800106",3,5,8,1,1,1,6,,171,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,172,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,9,,,,,1,14
"030508010100106","03050800106",3,5,8,1,1,1,6,,14,,,1,,1,4
"030508010100106","03050800106",3,5,8,1,1,1,6,,35,,,4,,1,100
"030508010100106","03050800106",3,5,8,1,1,1,6,,7,,,,,1,16
"030508010100106","03050800106",3,5,8,1,1,1,6,,15,,,1,,1,16
"030508010100106","03050800106",3,5,8,1,1,1,6,,34,,,4,,1,260
"030508010100106","03050800106",3,5,8,1,1,1,6,,39,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,16,,,1,,1,5
"030508010100106","03050800106",3,5,8,1,1,1,6,,203,,,7,,1,8
"030508010100106","03050800106",3,5,8,1,1,1,6,,250,,,10,,1,10
"030508010100106","03050800106",3,5,8,1,1,1,6,,13,,,,,1,32
"030508010100106","03050800106",3,5,8,1,1,1,6,,12,,,,,1,24
"030508010100106","03050800106",3,5,8,1,1,1,6,,10,,,,,1,32
"030508010100106","03050800106",3,5,8,1,1,1,6,,30,,,99,"madaberya",1,180
"030508010100106","03050800106",3,5,8,1,1,1,6,,170,,,1,,1,8
"030508010100106","03050800106",3,5,8,1,1,1,6,,5,,,,,1,8
"030508010100106","03050800106",3,5,8,1,1,1,6,,142,,,1,,1,70
"030508010100106","03050800106",3,5,8,1,1,1,6,,1,,,,,1,16.5
"030508010100106","03050800106",3,5,8,1,1,1,6,,152,"mango",,1,,1,15
"030508010100106","03050800106",3,5,8,1,1,1,6,,145,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,11,,,,,1,9
"030508010100106","03050800106",3,5,8,1,1,1,6,,33,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,23,,,1,,1,80
"030508010100106","03050800106",3,5,8,1,1,1,6,,2,,,,,1,11
"030508010100106","03050800106",3,5,8,1,1,1,6,,24,,,99,"chebet",1,50
"030508010100106","03050800106",3,5,8,1,1,1,6,,45,,,,,,
"030508010100106","03050800106",3,5,8,1,1,1,6,,4,,,,,1,5
"030509020100104","03050900104",3,5,9,2,1,1,4,,24,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Axe (Gejera)",42,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Banana",15,,"Kilogram",1,,1,10
"030509020100104","03050900104",3,5,9,2,1,1,4,"Barley",3,,"Kilogram",1,,1,7
"030509020100104","03050900104",3,5,9,2,1,1,4,"Batteries",28,,"Pices",10,,1,16
"030509020100104","03050900104",3,5,9,2,1,1,4,"Beer",205,,"Cubic Centimete",6,,1,12
"030509020100104","03050900104",3,5,9,2,1,1,4,"Bicycle",38,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Boya/Yam",171,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Bula",26,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Bula",260,,"Pices",10,,1,8
"030509020100104","03050900104",3,5,9,2,1,1,4,"Butter/ghee",201,,"Kilogram",1,,,140
"030509020100104","03050900104",3,5,9,2,1,1,4,"Cassava",172,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Charcoal",30,,"Kilogram",1,,1,120
"030509020100104","03050900104",3,5,9,2,1,1,4,"Cheese",200,,"Kilogram",1,,,20
"030509020100104","03050900104",3,5,9,2,1,1,4,"Chemical fertilizer",33,,"Kilogram",1,,1,12
"030509020100104","03050900104",3,5,9,2,1,1,4,"Chick pea",8,,"Kilogram",1,,1,10
"030509020100104","03050900104",3,5,9,2,1,1,4,"Cigarettes",37,,"Pack",7,,1,10
"030509020100104","03050900104",3,5,9,2,1,1,4,"Coffee",23,,"Kilogram",1,,1,75
"030509020100104","03050900104",3,5,9,2,1,1,4,"Eggs",20,,"Pices",10,,1,30
"030509020100104","03050900104",3,5,9,2,1,1,4,"Field pea",9,,"Kilogram",1,,1,12
"030509020100104","03050900104",3,5,9,2,1,1,4,"Firewood",31,,"Other(Specify)",99,,1,50
"030509020100104","03050900104",3,5,9,2,1,1,4,"Godere",173,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Green chili pepper (",141,,"Kilogram",1,,,24
"030509020100104","03050900104",3,5,9,2,1,1,4,"Greens (kale, cabbag",143,,"Kilogram",1,,,6
"030509020100104","03050900104",3,5,9,2,1,1,4,"Haricot beans",11,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Herbicides/Fungicide",35,,"Mili littere",5,,1,120
"030509020100104","03050900104",3,5,9,2,1,1,4,"Horsebeans",7,,"Kilogram",1,,1,11
"030509020100104","03050900104",3,5,9,2,1,1,4,"Kerosene",32,,"Cubic Centimete",6,,1,19
"030509020100104","03050900104",3,5,9,2,1,1,4,"Kocho",17,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Laundry soap",250,,"Kilogram",1,,1,11
"030509020100104","03050900104",3,5,9,2,1,1,4,"Lentils",10,,"Kilogram",1,,1,30
"030509020100104","03050900104",3,5,9,2,1,1,4,"Linseed",13,,"Kilogram",1,,1,25
"030509020100104","03050900104",3,5,9,2,1,1,4,"Maize",4,,"Kilogram",1,,1,6
"030509020100104","03050900104",3,5,9,2,1,1,4,"Matches",27,,"Pices",10,,1,1
"030509020100104","03050900104",3,5,9,2,1,1,4,"Milk",19,,"Kilogram",1,,,5
"030509020100104","03050900104",3,5,9,2,1,1,4,"Millet",6,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Mofer and Kember",40,,"Pices",10,,1,80
"030509020100104","03050900104",3,5,9,2,1,1,4,"Mosquito net",36,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Niger seed",12,,"Kilogram",1,,1,25
"030509020100104","03050900104",3,5,9,2,1,1,4,"Oils (processed)",202,,"Mili littere",5,,1,25
"030509020100104","03050900104",3,5,9,2,1,1,4,"Onion",14,,"Kilogram",1,,1,8
"030509020100104","03050900104",3,5,9,2,1,1,4,"Orange",151,,"Kilogram",1,,1,15
"030509020100104","03050900104",3,5,9,2,1,1,4,"Other cereals(Specif",60,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Other fruit (SPECIFY",152,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Other pulse or nut(S",111,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Other seed (SPECIFY)",131,,"Kilogram",1,,1,26
"030509020100104","03050900104",3,5,9,2,1,1,4,"Other tuber or stem",174,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Other vegetable (SPE",145,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Peanut",110,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Pesticides/Insectici",34,,"Mili littere",5,,1,120
"030509020100104","03050900104",3,5,9,2,1,1,4,"Pick Axe (Geso)",43,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Plough (Modern)",45,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Plough (Traditional)",44,,"Pices",10,,1,140
"030509020100104","03050900104",3,5,9,2,1,1,4,"Potato",16,,"Kilogram",1,,1,10
"030509020100104","03050900104",3,5,9,2,1,1,4,"Red pepper (berbere)",142,,"Kilogram",1,,1,70
"030509020100104","03050900104",3,5,9,2,1,1,4,"Salt",22,,"Kilogram",1,,1,5
"030509020100104","03050900104",3,5,9,2,1,1,4,"Sickle (Machid)",41,,"Pices",10,,1,20
"030509020100104","03050900104",3,5,9,2,1,1,4,"Soft drink",204,,"Cubic Centimete",6,,1,8
"030509020100104","03050900104",3,5,9,2,1,1,4,"Sorghum",5,,"Kilogram",1,,1,6
"030509020100104","03050900104",3,5,9,2,1,1,4,"Sugar",21,,"Kilogram",1,,1,40
"030509020100104","03050900104",3,5,9,2,1,1,4,"Sweet potato",170,,,,,,
"030509020100104","03050900104",3,5,9,2,1,1,4,"Tea",203,,"Cubic Centimete",6,,1,2
"030509020100104","03050900104",3,5,9,2,1,1,4,"Teff",1,,"Kilogram",1,,1,16.5
"030509020100104","03050900104",3,5,9,2,1,1,4,"Tomato",144,,"Kilogram",1,,1,10
"030509020100104","03050900104",3,5,9,2,1,1,4,"Transport on local b",29,,"Pices",10,,1,5
"030509020100104","03050900104",3,5,9,2,1,1,4,"Transport on local b",39,,"Trip",8,,1,50
"030509020100104","03050900104",3,5,9,2,1,1,4,"Wheat",2,,"Kilogram",1,,1,9.5
"030511088800307","03051100307",3,5,11,8,88,3,7,"Axe (Gejera)",42,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Banana",15,,"Kilogram",1,,1,12
"030511088800307","03051100307",3,5,11,8,88,3,7,"Barley",3,,"Kilogram",1,,1,7
"030511088800307","03051100307",3,5,11,8,88,3,7,"Batteries",28,,"Pices",10,,2,18
"030511088800307","03051100307",3,5,11,8,88,3,7,"Beer",205,,"Littere",4,,1,12
"030511088800307","03051100307",3,5,11,8,88,3,7,"Bicycle",38,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Boya/Yam",171,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Bula",260,,"Pices",10,,1,8
"030511088800307","03051100307",3,5,11,8,88,3,7,"Bula",26,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Butter/ghee",201,,"Kilogram",1,,1,150
"030511088800307","03051100307",3,5,11,8,88,3,7,"Cassava",172,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Charcoal",30,,"Kilogram",1,,1,160
"030511088800307","03051100307",3,5,11,8,88,3,7,"Chat/Kat",24,,"Kilogram",1,,1,20
"030511088800307","03051100307",3,5,11,8,88,3,7,"Cheese",200,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Chemical fertilizer",33,,"Kilogram",1,,1,15
"030511088800307","03051100307",3,5,11,8,88,3,7,"Chick pea",8,,"Kilogram",1,,1,18
"030511088800307","03051100307",3,5,11,8,88,3,7,"Cigarettes",37,,"Pack",7,,1,15
"030511088800307","03051100307",3,5,11,8,88,3,7,"Coffee",23,,"Kilogram",1,,1,80
"030511088800307","03051100307",3,5,11,8,88,3,7,"Eggs",20,,"Pices",10,,1,3
"030511088800307","03051100307",3,5,11,8,88,3,7,"Field pea",9,,"Kilogram",1,,1,18
"030511088800307","03051100307",3,5,11,8,88,3,7,"Firewood",31,,"Other(Specify)",99,,1,15
"030511088800307","03051100307",3,5,11,8,88,3,7,"Godere",173,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Green chili pepper (",141,,"Kilogram",1,,1,40
"030511088800307","03051100307",3,5,11,8,88,3,7,"Greens (kale, cabbag",143,,"Kilogram",1,,1,8
"030511088800307","03051100307",3,5,11,8,88,3,7,"Haricot beans",11,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Herbicides/Fungicide",35,,"Mili littere",5,,1,800
"030511088800307","03051100307",3,5,11,8,88,3,7,"Horsebeans",7,,"Kilogram",1,,1,18
"030511088800307","03051100307",3,5,11,8,88,3,7,"Kerosene",32,,"Mili littere",5,,1,18
"030511088800307","03051100307",3,5,11,8,88,3,7,"Kocho",17,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Laundry soap",250,,"Pices",10,,1,8
"030511088800307","03051100307",3,5,11,8,88,3,7,"Lentils",10,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Linseed",13,,"Kilogram",1,,1,20
"030511088800307","03051100307",3,5,11,8,88,3,7,"Maize",4,,"Kilogram",1,,1,6
"030511088800307","03051100307",3,5,11,8,88,3,7,"Matches",27,,"Pices",10,,1,1
"030511088800307","03051100307",3,5,11,8,88,3,7,"Milk",19,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Millet",6,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Mofer and Kember",40,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Mosquito net",36,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Niger seed",12,,"Kilogram",1,,1,20
"030511088800307","03051100307",3,5,11,8,88,3,7,"Oils (processed)",202,,"Mili littere",5,,1,60
"030511088800307","03051100307",3,5,11,8,88,3,7,"Onion",14,,"Kilogram",1,,1,8
"030511088800307","03051100307",3,5,11,8,88,3,7,"Orange",151,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Other cereals(Specif",60,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Other fruit (SPECIFY",152,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Other pulse or nut(S",111,,"Kilogram",1,,1,30
"030511088800307","03051100307",3,5,11,8,88,3,7,"Other seed (SPECIFY)",131,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Other tuber or stem",174,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Other vegetable (SPE",145,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Peanut",110,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Pesticides/Insectici",34,,"Cubic Centimete",6,,1,10
"030511088800307","03051100307",3,5,11,8,88,3,7,"Pick Axe (Geso)",43,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Plough (Modern)",45,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Plough (Traditional)",44,,"Pices",10,,1,250
"030511088800307","03051100307",3,5,11,8,88,3,7,"Potato",16,,"Kilogram",1,,1,7
"030511088800307","03051100307",3,5,11,8,88,3,7,"Red pepper (berbere)",142,,"Kilogram",1,,1,25
"030511088800307","03051100307",3,5,11,8,88,3,7,"Salt",22,,"Kilogram",1,,1,5
"030511088800307","03051100307",3,5,11,8,88,3,7,"Sickle (Machid)",41,,"Pices",10,,1,60
"030511088800307","03051100307",3,5,11,8,88,3,7,"Soft drink",204,,"Littere",4,,1,9
"030511088800307","03051100307",3,5,11,8,88,3,7,"Sorghum",5,,"Kilogram",1,,1,6
"030511088800307","03051100307",3,5,11,8,88,3,7,"Sugar",21,,"Kilogram",1,,1,32
"030511088800307","03051100307",3,5,11,8,88,3,7,"Sweet potato",170,,,,,,
"030511088800307","03051100307",3,5,11,8,88,3,7,"Tea",203,,"Cubic Centimete",6,,1,2
"030511088800307","03051100307",3,5,11,8,88,3,7,"Teff",1,,"Kilogram",1,,1,15
"030511088800307","03051100307",3,5,11,8,88,3,7,"Tomato",144,,"Kilogram",1,,1,10
"030511088800307","03051100307",3,5,11,8,88,3,7,"Transport on local b",39,,"Trip",8,,1,9
"030511088800307","03051100307",3,5,11,8,88,3,7,"Transport on local b",29,,"Pices",10,,1,5
"030511088800307","03051100307",3,5,11,8,88,3,7,"Wheat",2,,"Kilogram",1,,1,10
"030513088800702","03051300702",3,5,13,8,88,7,2,"Axe (Gejera)",42,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Banana",15,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Barley",3,,"Kilogram",1,,400,450
"030513088800702","03051300702",3,5,13,8,88,7,2,"Batteries",28,,"Kilogram",1,,1,16
"030513088800702","03051300702",3,5,13,8,88,7,2,"Beer",205,,"Littere",4,,330,12
"030513088800702","03051300702",3,5,13,8,88,7,2,"Bicycle",38,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Boya/Yam",171,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Bula",260,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Bula",26,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Butter/ghee",201,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Cassava",172,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Charcoal",30,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Chat/Kat",24,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Cheese",200,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Chemical fertilizer",33,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Chick pea",8,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Cigarettes",37,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Coffee",23,,"Kilogram",1,,1,80
"030513088800702","03051300702",3,5,13,8,88,7,2,"Eggs",20,,"Pices",10,,1,2.5
"030513088800702","03051300702",3,5,13,8,88,7,2,"Field pea",9,,"Kilogram",1,,100,1550
"030513088800702","03051300702",3,5,13,8,88,7,2,"Firewood",31,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Godere",173,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Green chili pepper (",141,,"Kilogram",1,,1,40
"030513088800702","03051300702",3,5,13,8,88,7,2,"Greens (kale, cabbag",143,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Haricot beans",11,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Herbicides/Fungicide",35,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Horsebeans",7,,"Kilogram",1,,100,1600
"030513088800702","03051300702",3,5,13,8,88,7,2,"Kerosene",32,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Kocho",17,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Laundry soap",250,,"Gram",2,,250,10
"030513088800702","03051300702",3,5,13,8,88,7,2,"Lentils",10,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Linseed",13,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Maize",4,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Matches",27,,"Pices",10,,1,1
"030513088800702","03051300702",3,5,13,8,88,7,2,"Milk",19,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Millet",6,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Mofer and Kember",40,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Mosquito net",36,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Niger seed",12,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Oils (processed)",202,,"Kilogram",1,,1,20
"030513088800702","03051300702",3,5,13,8,88,7,2,"Onion",14,,"Kilogram",1,,1,7
"030513088800702","03051300702",3,5,13,8,88,7,2,"Orange",151,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Other cereals(Specif",60,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Other fruit (SPECIFY",152,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Other pulse or nut(S",111,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Other seed (SPECIFY)",131,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Other tuber or stem",174,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Other vegetable (SPE",145,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Peanut",110,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Pesticides/Insectici",34,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Pick Axe (Geso)",43,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Plough (Modern)",45,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Plough (Traditional)",44,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Potato",16,,,,,,
"030513088800702","03051300702",3,5,13,8,88,7,2,"Red pepper (berbere)",142,,,,,,
